,user,item,rating
24776,178,1228,5.0
18523,121,329,4.0
19644,130,3108,3.0
3418,19,1210,4.0
30759,219,2688,5.0
17298,111,6375,4.5
95942,634,2427,4.0
86957,580,3000,4.0
7945,49,2115,5.0
53105,384,47044,3.0
19922,133,2329,3.0
71415,501,745,4.0
45987,330,1777,1.0
99810,668,1233,4.0
10551,73,1920,2.5
44623,312,3404,2.0
34017,243,780,1.5
47772,352,5618,5.0
95381,626,2395,2.0
15258,99,4022,3.0
28335,210,6365,4.5
47495,348,2438,4.0
55424,401,329,5.0
68994,478,118900,3.5
79716,547,6133,4.5
79952,547,7946,1.5
60108,434,501,1.0
13915,91,1291,5.0
26203,193,2109,4.0
36140,262,2557,2.5
2403,15,88140,1.0
42275,304,344,1.5
64206,461,588,4.0
80769,547,127136,3.0
94098,624,3618,4.0
58427,424,4226,4.0
15006,97,56367,4.0
12750,81,2424,2.0
35333,253,2046,3.5
69096,479,106487,4.5
98221,656,2262,4.0
21633,150,2421,3.0
64516,461,2787,2.0
27252,199,54771,3.0
93901,624,2382,2.0
85001,570,64716,4.0
16709,105,7438,4.0
50001,367,608,4.5
74984,520,1682,4.0
42704,306,1422,2.0
6774,39,31,3.0
26845,196,3639,5.0
47286,346,3527,3.0
62862,454,296,5.0
251,4,1918,2.0
66253,468,3201,3.0
28552,212,1203,3.5
71808,505,509,3.0
89708,596,6058,2.0
33078,239,1259,4.0
3518,19,1388,1.0
51819,380,43936,2.0
14664,95,2600,5.0
32338,233,648,3.0
2439,15,93510,3.0
98916,664,4239,4.0
72194,506,724,3.0
99138,664,68237,4.0
90587,601,46723,4.0
88875,591,2502,4.0
71025,497,1225,5.0
1359,15,1860,4.0
82469,562,586,3.5
2441,15,93831,2.5
6589,36,440,3.0
86687,580,1208,4.5
83041,564,371,3.0
3521,19,1393,3.0
9785,68,3247,3.0
94486,624,8526,1.5
52958,384,6367,4.0
72397,509,475,4.0
8070,52,1295,4.0
4269,23,1947,4.0
6061,31,32,4.5
66327,468,3726,2.5
49145,358,2137,4.0
88050,585,3088,5.0
63780,459,36,4.0
819,11,81562,3.5
73448,513,590,3.0
12978,83,2359,4.0
19318,128,5612,4.0
25180,185,48,3.0
46548,342,1203,5.0
94254,624,4662,3.0
54808,392,47382,4.0
12062,77,260,4.0
12299,77,6807,4.0
14077,92,247,5.0
83873,564,2132,5.0
3209,19,344,3.0
67917,472,4308,3.5
84098,564,2531,4.0
82479,562,778,4.0
26071,190,2997,5.0
42527,306,508,4.0
79064,547,2640,2.0
62048,452,2750,3.0
68642,475,79592,2.5
73983,516,592,3.0
67467,472,1242,2.0
40437,294,2018,3.0
62278,452,3809,3.0
7718,48,70533,4.0
48137,353,5815,1.0
85871,575,2400,2.0
66089,468,2160,3.5
3624,20,58299,3.5
89869,597,968,4.0
55607,402,6539,3.0
93961,624,2716,5.0
64779,462,186,2.5
85247,574,165,3.5
99641,665,4034,3.0
30336,214,2916,4.0
38531,282,2268,4.0
10334,73,553,4.0
36388,262,7318,2.0
5296,30,1276,5.0
47014,345,2770,4.0
47674,350,4844,4.0
35987,262,29,3.0
20448,137,541,4.0
6353,34,913,5.0
97986,654,6297,4.0
87670,584,2028,5.0
26877,197,589,5.0
66570,468,6979,2.5
81593,556,329,5.0
28988,212,6534,2.0
44226,311,6743,4.0
78985,547,2259,0.5
74200,518,592,3.0
28336,211,17,4.0
19054,128,356,5.0
36996,266,105,3.0
99372,665,1036,3.0
32245,232,3152,3.0
64118,461,165,2.5
85331,574,1687,4.0
69526,481,1244,4.0
90270,598,4886,4.0
18685,124,4995,3.5
61787,452,1556,1.0
34510,247,145,3.0
39325,287,1203,4.5
67527,472,1537,5.0
68077,472,46967,4.0
62989,457,16,3.5
7547,48,8961,3.5
38981,285,1265,4.0
90053,598,1028,4.0
23558,165,6157,3.0
81501,554,4025,2.0
12210,77,2968,4.0
29474,213,1961,2.5
34988,250,56174,4.0
88386,587,2791,3.5
35720,256,494,3.0
8425,56,2959,4.0
23105,164,260,3.0
81771,558,3147,5.0
26553,195,2407,3.0
54157,388,3052,3.0
41807,299,8892,4.0
17351,113,25,4.0
95170,624,119068,2.0
5189,30,858,5.0
38991,285,1339,3.0
30981,220,2763,4.0
78764,547,1271,4.0
3543,20,356,2.0
28862,212,4041,3.5
85781,575,1500,5.0
19234,128,3743,5.0
9040,58,2505,4.0
4429,23,3546,4.0
34363,245,588,1.0
1028,15,237,3.5
50173,367,33679,3.5
54385,388,6979,4.5
19930,133,3897,2.0
99602,665,3753,4.0
28091,205,59615,3.0
52924,384,5266,3.0
21303,149,7153,3.5
37906,273,99149,5.0
33663,242,913,5.0
78979,547,2208,4.0
8467,56,4034,4.0
26861,196,3703,4.0
71943,505,1950,3.5
29812,213,40851,3.0
48035,353,3682,3.0
75709,526,5502,4.5
3133,19,57,3.0
26873,197,368,4.0
95238,624,136598,1.5
91936,608,1639,3.0
4704,23,34437,3.0
19152,128,2006,3.0
81749,558,2858,5.0
5755,30,3578,4.0
47151,346,1129,4.0
19690,130,4980,3.0
86733,580,1320,3.5
74736,518,3017,4.0
13106,84,4896,3.5
19412,130,497,4.0
62286,452,3844,4.0
67385,472,928,5.0
91551,607,1653,2.5
67499,472,1295,4.0
84904,570,260,2.0
41334,295,8958,4.5
61627,452,919,3.0
40778,294,4571,3.0
60834,442,480,4.5
23788,168,329,3.0
90572,601,4878,3.5
46729,344,168,2.0
69960,482,2716,5.0
79214,547,3167,5.0
72195,506,780,3.0
49975,366,47518,4.5
81638,557,2572,4.0
9094,59,1213,3.5
85895,575,2713,3.0
7720,48,71033,4.0
83490,564,1336,4.0
54233,388,3897,5.0
11097,73,6934,2.0
20925,145,47,5.0
1654,15,3512,3.0
32743,236,2726,4.0
20520,138,296,4.5
92216,609,5352,1.0
55530,402,1566,3.0
34161,243,3256,3.0
98802,664,1214,3.5
56881,408,2561,4.0
78084,544,2858,4.0
80568,547,90057,4.0
94015,624,3020,4.0
15327,101,2001,4.0
87857,585,909,5.0
50840,375,592,4.0
85477,574,8636,2.5
11198,73,25962,4.0
36131,262,2395,5.0
98590,660,87306,4.5
64976,463,1408,4.0
55030,394,32280,0.5
3923,22,3355,4.5
90934,605,700,3.0
59586,431,1104,5.0
48401,355,70,3.0
83936,564,2263,4.0
44195,311,6480,3.5
12670,79,45081,2.0
20776,142,3147,4.0
144,3,48783,4.5
65212,463,4084,3.0
24386,176,7438,3.5
96527,646,2081,5.0
77431,536,236,4.0
61742,452,1307,4.0
86361,577,3996,5.0
73418,512,48780,3.0
89780,596,27821,3.5
98346,658,497,5.0
87951,585,1270,3.0
68057,472,32632,4.0
95635,627,6863,2.0
70169,486,2542,3.0
97690,654,1967,4.5
98306,656,4190,5.0
38239,277,140711,3.5
93564,624,170,3.0
1526,15,2763,1.0
86114,575,5292,3.0
18416,120,2321,3.0
30937,220,1923,2.0
40139,293,4557,4.0
67853,472,3535,3.0
99900,671,457,4.0
61892,452,2022,3.0
30674,219,11,4.0
70808,494,3578,4.5
69315,480,8369,4.5
86569,580,441,4.0
13911,91,1214,4.0
86931,580,2723,3.0
79177,547,3052,2.0
54936,394,1527,4.0
52801,384,1801,2.5
32483,235,161,4.5
15582,102,1264,4.0
87335,580,55830,2.5
37633,270,89745,3.5
55390,400,329,4.0
2189,15,45517,0.5
15278,100,25,4.0
30056,213,85261,2.5
84515,564,3548,3.0
47003,345,2571,4.5
43571,311,926,2.0
19848,132,50872,4.0
71256,500,3114,3.0
57351,415,457,5.0
37828,272,111362,3.5
67964,472,5256,2.0
88952,592,1735,3.0
736,9,2396,4.0
83344,564,1057,4.0
83232,564,778,4.0
76067,529,919,5.0
58370,423,68237,4.5
86120,576,480,4.0
6381,34,1208,5.0
30655,218,1320,3.5
10119,72,7502,3.5
63555,457,46976,2.5
55903,405,674,3.0
87437,581,4445,0.5
69902,481,116797,3.5
52263,381,1961,5.0
19962,133,36535,1.0
93612,624,500,4.0
88279,587,1219,4.0
14051,92,110,5.0
54745,391,1204,3.0
35861,258,3546,5.0
62934,456,3793,4.0
57240,413,648,4.0
70550,491,2013,5.0
22155,153,1777,5.0
13381,86,314,3.0
83129,564,521,5.0
24305,176,1923,1.0
22802,160,339,4.0
7573,48,32587,4.5
35877,259,1210,2.0
24219,175,3996,3.0
33088,239,1431,3.0
24353,176,5064,2.5
98308,656,4205,5.0
22867,160,2791,3.0
21414,149,109374,4.0
19474,130,1213,3.5
61747,452,1344,4.0
64120,461,173,1.5
45125,316,60069,3.0
12525,78,4878,4.0
96610,647,296,5.0
53699,388,82,2.0
89264,595,1806,2.0
45185,317,595,3.0
1878,15,5013,2.0
92729,615,27660,4.0
4143,23,1136,4.0
84084,564,2516,1.0
62619,452,6639,4.0
11436,73,59615,1.5
69420,480,62956,4.5
28570,212,1259,3.0
10113,72,7147,3.5
45849,328,4802,3.5
92667,615,4306,4.0
6634,37,1196,3.0
42257,303,84844,2.0
70335,487,296,4.0
66569,468,6957,2.5
68714,475,91630,3.5
33523,241,196,3.0
32591,235,4226,4.5
87761,584,52245,2.5
29813,213,41566,3.0
70497,490,1,1.0
44207,311,6561,3.0
31963,232,1682,3.0
31436,228,1517,5.0
77621,537,900,4.0
69461,480,80463,4.5
27642,200,69644,4.0
93535,624,1,5.0
2329,15,72998,4.0
99604,665,3784,3.0
16269,105,459,3.0
57790,419,1784,3.0
72836,509,2640,3.0
66255,468,3232,4.0
74608,518,2409,3.0
62503,452,5312,2.5
88259,587,1132,4.5
30235,214,1193,4.0
11867,74,2571,5.0
73436,513,292,3.0
22737,159,2028,4.5
23141,164,2109,4.0
19844,132,46578,5.0
6844,40,33794,4.0
15120,99,647,4.0
88459,587,3949,4.5
39988,292,3578,4.0
80483,547,73854,3.5
71866,505,1097,3.5
95581,627,2387,3.5
77088,534,364,5.0
24321,176,2701,1.5
31253,224,29,4.0
41051,294,9000,3.5
50275,370,151,4.0
23537,165,5609,0.5
96219,641,361,3.0
90075,598,1288,5.0
34110,243,2143,2.5
11676,73,96737,3.5
6164,32,428,3.0
21659,150,2770,2.0
83171,564,590,2.0
60058,433,109487,4.5
66967,469,4643,4.5
88985,592,2991,5.0
9293,61,5971,5.0
5313,30,1334,4.0
37929,274,293,4.0
32024,232,2087,4.0
98191,656,924,3.0
59956,433,4015,3.0
89329,596,6,4.0
91347,606,4878,4.0
44348,311,45208,0.5
37757,271,1377,2.0
96212,641,344,5.0
77191,534,1580,4.0
29186,212,52722,2.0
18777,125,1220,3.5
16671,105,5954,3.5
34776,247,3440,2.0
57599,417,8798,4.5
66355,468,3979,1.0
98861,664,2617,3.5
12423,78,1527,4.0
22653,159,50,4.5
96782,648,1246,4.0
26107,191,590,4.0
91268,605,3763,3.0
45214,318,784,4.0
28762,212,2953,2.0
2268,15,60295,3.5
60451,439,1544,2.0
21186,148,5878,4.5
64618,461,3911,3.0
50144,367,5459,4.0
53644,387,3462,4.0
41673,299,2455,5.0
62171,452,3326,2.0
4170,23,1221,4.5
95329,625,110102,4.0
14940,97,1288,4.0
74345,518,1346,4.0
6086,31,1967,4.5
27294,199,64957,3.5
76822,532,1475,3.5
34618,247,1396,4.0
85213,573,2028,5.0
97787,654,2746,4.5
39026,285,1562,1.0
8192,54,3638,4.0
44048,311,4008,3.0
52854,384,2985,4.0
70393,487,527,5.0
51378,380,2542,4.0
85976,575,3489,2.0
47460,348,299,5.0
34579,247,733,4.0
81140,551,367,4.0
5878,30,4503,4.0
96210,641,339,5.0
38984,285,1275,3.0
65979,468,1562,1.5
26343,195,909,2.0
66090,468,2161,3.0
88838,590,457,5.0
14078,92,252,3.0
73449,513,592,3.0
5106,30,356,5.0
64425,461,2088,0.5
61404,451,1865,4.0
5660,30,3111,5.0
12097,77,720,3.0
9966,70,694,5.0
39587,288,356,5.0
90078,598,1298,4.0
3294,19,593,3.0
38741,283,27815,2.5
38335,279,377,4.0
31110,221,1258,3.0
43272,309,5292,4.5
59365,430,2640,2.0
47270,346,3070,5.0
46554,342,1220,4.0
95967,635,2959,3.5
79136,547,2918,3.5
9484,63,2987,4.5
62638,452,6870,4.0
95311,625,85774,5.0
50192,367,40826,0.5
21610,150,2005,3.0
71029,497,1247,5.0
70946,496,380,4.0
21408,149,104069,4.5
88126,586,780,4.0
54498,389,237,3.0
71326,500,7254,2.5
26466,195,1747,3.0
37040,267,1208,4.0
16630,105,4878,3.0
13425,86,535,5.0
27481,200,2028,4.5
96125,640,708,3.0
63958,460,2692,3.5
29258,212,72605,3.0
55699,402,64969,4.0
84719,565,3186,5.0
75031,520,4878,3.0
24250,175,5840,4.0
44897,313,8529,3.0
77869,540,48516,4.5
12073,77,353,4.0
88846,590,520,3.0
30845,220,500,3.0
97277,652,5530,4.0
73694,514,1081,3.0
90924,605,586,4.0
20159,134,1307,3.0
52681,383,836,2.0
85040,571,2572,3.5
57139,412,2961,4.0
75315,522,68157,4.5
26623,195,3022,4.0
2715,17,356,2.5
61660,452,1094,5.0
96522,646,2041,2.0
3303,19,628,3.0
75676,525,3699,4.0
36826,265,899,5.0
34335,244,52722,3.5
87302,580,48385,4.0
92526,614,1556,1.0
3206,19,337,3.0
89764,596,8784,4.0
57583,417,6863,4.0
44121,311,5049,3.5
87934,585,1240,5.0
2388,15,86833,4.0
33084,239,1380,5.0
33312,240,588,4.0
31329,224,736,4.0
62957,456,6874,3.5
31405,227,2328,5.0
23600,165,7438,4.0
21810,150,7153,4.5
48238,353,27839,2.5
22177,153,5841,2.0
10515,73,1644,1.5
20877,143,34437,3.0
77436,536,250,4.0
68160,473,112852,4.0
51335,380,2034,2.0
27381,199,86345,4.0
58925,427,8873,2.5
46659,342,3071,4.0
96503,646,1834,4.0
53013,384,7569,3.0
54593,390,719,2.0
23095,163,105844,4.0
85105,572,2959,4.5
36277,262,4754,5.0
63212,457,2329,4.0
78003,543,1367,3.0
5099,30,317,4.0
59752,431,6776,5.0
47338,346,4887,4.0
96804,648,2324,4.5
19266,128,4310,5.0
5100,30,318,5.0
17802,119,780,3.0
8174,53,3114,1.0
230,4,1307,4.0
47532,350,104,5.0
18407,120,1997,3.0
15202,99,2067,5.0
71705,502,1497,2.0
58895,427,6568,2.0
93576,624,303,3.0
48917,358,969,4.0
75108,521,2100,3.0
50451,371,45447,3.0
97844,654,3264,4.0
10319,73,482,4.0
40738,294,4133,2.0
41794,299,7505,4.5
3089,18,733,4.0
27181,199,7810,2.5
81892,559,34,4.0
24502,176,93805,3.5
43790,311,1617,4.5
42564,306,804,3.0
21616,150,2058,3.5
93852,624,2090,4.0
90866,605,11,3.0
92169,609,3736,1.0
65536,466,2371,2.0
43345,311,31,3.0
13181,84,106489,5.0
76453,529,6301,3.0
20362,134,96610,2.0
80370,547,56782,5.0
39246,285,3699,3.0
55121,396,177,3.0
7412,48,1214,3.5
2310,15,69436,0.5
15287,100,608,4.0
55713,402,69757,4.5
2378,15,84152,3.0
81873,558,4239,4.0
14670,95,2683,4.0
4425,23,3503,3.5
48844,358,520,2.0
12673,80,6,4.0
39398,287,5480,3.5
12624,79,367,2.5
44201,311,6525,2.5
17579,118,1371,3.0
44006,311,3451,3.0
54192,388,3355,4.0
39139,285,2407,2.0
90226,598,3786,3.0
60113,434,534,4.0
70663,493,58,4.0
14627,95,2121,2.0
20766,142,2133,2.0
54116,388,2762,4.0
77230,534,1917,5.0
37722,270,149572,3.0
87399,580,73268,3.5
1173,15,1088,2.0
38813,284,782,3.0
69801,481,50912,4.0
47178,346,1374,4.0
90034,598,318,5.0
11050,73,6333,3.5
71787,505,7,3.0
8430,56,3086,4.0
42047,303,260,4.0
18283,119,3414,5.0
85036,571,1917,4.0
32079,232,2336,5.0
96135,640,858,5.0
68478,475,46974,2.0
28227,207,51372,0.5
67084,471,1219,4.0
65597,467,341,4.0
65218,463,4149,3.0
92974,616,788,4.0
61843,452,1834,3.0
12485,78,3418,5.0
94133,624,3833,1.0
11874,75,1,3.0
17058,111,1047,3.0
78026,544,593,4.0
57099,412,2396,3.0
56715,408,367,2.0
72375,509,356,4.0
73386,511,223,4.0
70185,486,4027,3.5
88105,585,3959,4.0
57128,412,2762,5.0
76303,529,2966,1.0
87043,580,4002,3.0
19622,130,2947,3.5
99170,664,74685,2.0
92038,608,2707,4.0
53157,384,55232,3.0
34103,243,2093,4.0
13892,91,231,4.5
52376,382,1393,3.0
46790,344,527,4.0
3780,21,1375,3.0
10483,73,1405,3.5
14228,93,1682,3.5
58871,427,5875,1.0
73315,510,1875,1.0
811,11,51084,4.0
9913,69,7361,4.5
55939,405,1231,4.0
40210,294,360,4.0
10162,72,56757,3.5
94926,624,95441,4.0
29836,213,46062,2.0
92893,615,105731,3.5
88101,585,3927,3.0
21865,151,208,4.0
72804,509,2440,3.0
70876,496,22,5.0
85851,575,2176,2.0
63611,457,69306,1.5
29753,213,8643,3.0
79659,547,5646,3.0
64109,461,122,1.5
14830,96,951,5.0
75469,523,4085,4.0
75541,524,8873,4.0
35071,251,1907,4.5
81131,551,277,3.0
45291,320,5445,4.0
445,5,33679,4.0
46552,342,1214,4.0
27432,200,185,2.0
42382,305,347,4.0
54652,390,1373,3.0
30361,214,3360,4.0
89681,596,5464,3.5
61567,452,531,4.0
38380,281,153,3.0
58288,423,6936,3.5
4693,23,31658,3.5
5947,30,5193,3.0
62377,452,4262,3.0
63759,458,3033,2.5
16186,104,89745,4.5
36899,265,1682,3.0
19068,128,539,5.0
9030,58,2072,2.0
76535,529,26325,4.0
6871,40,134130,4.0
77239,534,2089,4.0
98330,658,34,4.0
79823,547,7001,4.0
42563,306,802,2.0
94796,624,84696,4.0
68911,477,1644,1.0
6106,31,5995,3.5
39990,292,3753,3.5
47819,352,115927,4.0
86716,580,1268,4.0
57263,414,612,3.0
25698,187,41566,3.5
95144,624,115617,4.0
46735,344,231,3.0
47054,345,4886,4.5
59088,428,1240,4.0
97800,654,2881,3.5
47216,346,2041,5.0
56225,405,5945,0.5
47619,350,3513,4.0
59361,430,2542,5.0
88244,587,970,3.5
87997,585,2078,4.0
438,5,8622,3.5
45365,321,1625,4.0
24211,175,3160,4.0
6223,33,2371,4.0
51795,380,36529,4.0
35292,253,1262,4.5
89830,597,451,5.0
98551,660,6874,4.5
43594,311,960,2.0
90781,603,743,3.0
25181,185,50,5.0
44875,313,6947,2.5
64677,461,4865,3.0
53559,387,2150,5.0
41649,299,1729,4.0
92234,610,3481,3.0
35447,254,173,3.0
40112,293,1805,2.5
81473,554,2012,2.0
5240,30,1095,5.0
43811,311,1810,5.0
88652,587,39183,5.0
30007,213,74580,3.0
48099,353,4993,2.0
78173,544,40278,4.5
71732,503,1198,4.0
48070,353,4310,1.5
79027,547,2446,2.0
10600,73,2143,3.5
15940,102,3358,4.0
65865,468,1129,2.5
29455,213,1777,1.0
1323,15,1653,3.0
9128,59,3911,3.5
70347,487,353,3.0
83740,564,1957,1.0
57290,414,2369,4.0
76375,529,3653,2.0
9366,62,318,3.5
46959,345,1270,3.5
81538,555,306,5.0
73109,509,5954,3.5
96265,641,786,4.0
43107,307,49530,4.0
74383,518,1485,4.0
66604,468,7309,4.0
79859,547,7111,4.5
80274,547,45837,1.5
46114,333,30707,4.5
77953,542,81834,5.0
52589,382,62912,4.0
19513,130,1377,1.0
97731,654,2321,3.5
71652,502,785,5.0
52011,380,74275,4.0
82089,560,2687,4.0
90575,601,6283,3.5
68252,475,2761,4.0
9044,58,2683,1.0
63534,457,37384,2.5
32238,232,3111,4.0
71154,500,2,1.5
12848,81,56782,4.0
60889,442,1288,5.0
42320,304,2329,5.0
67198,471,5630,4.5
73001,509,3998,3.0
70191,486,5378,3.0
53533,387,1932,4.0
25074,182,733,5.0
38724,283,8645,4.5
54278,388,4616,3.5
11915,75,1208,0.5
55982,405,2001,3.5
60150,434,912,5.0
25660,187,7451,5.0
16615,105,4482,3.0
40185,294,225,3.0
1539,15,2890,4.0
19269,128,4369,5.0
72800,509,2425,4.0
22835,160,1500,4.0
89062,593,442,5.0
87822,585,260,4.0
42600,306,1015,4.0
72888,509,3072,4.0
33932,242,3270,4.0
53131,384,50872,4.0
39483,287,95313,5.0
64606,461,3755,2.0
4337,23,2571,4.0
47168,346,1261,5.0
87922,585,1219,5.0
75658,525,2916,5.0
96878,648,6869,4.0
89736,596,6953,3.5
90009,597,2797,4.0
27614,200,53322,4.5
19658,130,3608,4.0
47447,347,33493,4.5
74481,518,2003,4.0
72519,509,1175,3.0
72942,509,3543,4.0
47179,346,1376,3.0
47389,346,6979,5.0
21916,152,32,5.0
22195,154,673,4.0
98819,664,1407,3.5
69927,482,1387,4.0
66014,468,1876,2.5
45686,327,1722,4.0
53788,388,589,4.0
38224,277,122900,4.0
45245,319,11,4.0
78063,544,1729,4.5
29327,213,480,5.0
63519,457,27831,3.0
23379,165,2422,3.0
95307,625,79132,5.0
87685,584,3285,2.5
89530,596,2004,3.5
49682,363,919,5.0
91807,608,112,3.0
75049,520,6539,2.5
25875,189,1354,2.0
89293,595,2289,5.0
79579,547,4969,5.0
38516,282,1673,3.0
50516,371,115210,4.0
53091,384,44972,2.5
90151,598,2719,3.0
84179,564,2725,5.0
67883,472,3911,4.0
94734,624,77421,2.5
34673,247,2058,4.0
13227,85,293,5.0
78368,545,2866,4.0
30978,220,2712,2.0
53570,387,2266,2.0
53790,388,592,3.0
4650,23,7766,4.0
79503,547,4508,3.0
26654,195,3210,3.0
27036,199,593,4.5
71774,504,2006,1.0
26035,190,2390,4.0
29294,213,185,3.0
53364,386,3300,3.0
90974,605,1009,3.0
43352,311,48,3.0
72712,509,1962,4.0
71663,502,1080,4.0
74475,518,1994,4.0
41612,299,1161,4.5
32349,233,839,3.0
1844,15,4727,3.0
48350,354,235,5.0
45606,324,98124,3.5
49473,361,107,4.0
72351,509,266,4.0
3947,22,4306,4.5
47675,350,4874,5.0
47762,352,2918,3.5
15772,102,2318,5.0
85199,573,596,4.0
54260,388,4211,5.0
59705,431,3949,4.5
58234,423,3462,3.5
30003,213,73319,3.0
38869,285,292,2.0
65715,468,318,3.5
67157,471,3114,3.0
2094,15,8376,2.5
40980,294,7228,2.5
9849,69,318,5.0
55236,397,1591,2.5
99015,664,8810,3.0
53047,384,31696,2.0
54881,394,333,3.5
65659,468,2,2.0
72735,509,2081,3.0
95608,627,3996,4.5
53272,385,587,3.0
46563,342,1250,4.0
85622,575,500,4.0
36985,265,3730,4.0
77981,543,708,4.0
44681,313,733,4.5
57999,422,1148,5.0
70404,487,587,4.0
20288,134,5528,4.5
41048,294,8989,4.0
83015,564,338,2.0
52576,382,55280,3.0
85980,575,3510,4.0
89805,596,40819,4.5
48666,355,8665,3.5
74173,518,498,3.0
1619,15,3285,2.0
24055,172,141,3.0
99214,664,91542,4.0
76343,529,3357,5.0
67942,472,4896,3.0
61438,452,11,4.0
74972,520,1291,3.0
28372,211,1042,5.0
58326,423,34542,4.0
67023,470,6754,2.5
32147,232,2671,4.0
6076,31,1186,2.0
24488,176,86142,3.0
8763,56,128620,5.0
21753,150,4816,4.0
80334,547,52973,3.0
98946,664,5152,3.5
61488,452,235,3.0
30795,219,4351,3.0
41789,299,7361,4.5
85207,573,1408,4.0
18341,119,4292,4.0
99452,665,2071,4.0
38949,285,1073,4.0
10699,73,2720,1.0
83712,564,1882,2.0
53021,384,8640,2.5
94697,624,70984,3.5
47279,346,3275,4.0
8865,57,1259,4.0
13284,85,595,3.0
93540,624,12,2.0
3038,17,8983,2.5
83949,564,2289,4.0
88820,590,349,3.0
98139,655,4533,4.0
51369,380,2456,3.0
98386,658,2670,5.0
92017,608,2425,4.0
36673,263,586,4.0
28716,212,2529,2.5
35975,261,4993,3.5
42087,303,1073,3.5
72392,509,454,3.0
26478,195,1947,3.0
97131,651,2416,4.0
61912,452,2115,3.0
59359,430,2396,4.5
30526,216,8830,2.0
90848,604,524,4.5
4376,23,2976,4.5
3654,21,442,3.0
29908,213,57640,2.5
86993,580,3355,3.0
40206,294,339,4.5
77753,537,1283,4.0
15371,102,125,4.0
2942,17,5686,2.5
99999,671,6212,2.5
2295,15,67665,3.5
88023,585,2779,4.0
24757,178,899,3.0
98889,664,3408,3.0
93801,624,1784,4.0
91679,607,3996,4.0
36378,262,7024,3.0
64823,462,3261,3.5
49492,361,711,4.0
49963,366,4011,4.0
68202,475,1,4.5
18213,119,2872,3.0
37191,268,1214,5.0
36428,262,26003,3.5
30753,219,2429,3.0
58529,426,2329,4.0
69242,480,3911,3.0
44040,311,3844,3.0
17668,118,3200,5.0
41819,299,26326,5.0
16023,102,3729,4.0
73256,510,945,4.0
55548,402,2447,4.0
20121,134,1079,5.0
88129,586,1210,4.0
35311,253,1580,3.5
72440,509,678,4.0
91286,605,4021,2.0
99365,665,1025,4.0
24190,175,2084,4.0
45191,318,41,3.0
16988,111,47,4.0
77074,534,288,3.0
50388,371,1721,5.0
87587,582,7738,4.0
12126,77,1217,3.5
40690,294,3807,3.0
68099,473,1370,5.0
1415,15,2150,3.0
97941,654,4865,4.0
85443,574,6016,4.5
95994,636,736,3.0
47544,350,1073,2.0
34834,248,2454,4.0
64905,463,1036,4.0
29391,213,1197,3.5
746,10,152,4.0
64569,461,3259,1.0
33156,239,2411,4.0
79309,547,3526,2.0
57745,418,8371,3.0
88367,587,2313,4.5
8577,56,50872,4.0
6596,36,491,3.0
54317,388,5297,4.0
89914,597,1358,5.0
54151,388,3006,5.0
25202,185,543,4.0
16725,105,48516,3.0
41635,299,1377,4.0
19756,131,2688,2.0
94338,624,5481,4.0
96776,648,1206,3.5
90400,599,7453,3.0
16596,105,4210,4.0
61053,443,48394,5.0
66690,468,25916,2.5
5903,30,4728,3.0
21822,150,8010,4.0
68395,475,8528,2.5
85180,572,64716,4.0
91988,608,2194,4.0
